ID,Long30m,Lat30m,Hwy_Roads,Major_Roads,Res_Roads,Local_Trucks,Local_Restricted_Trucks,Commerical Zone,Industrial Zone,Residential Zone,NDVI_50,NLCD_Water_50,NLCD_DevOpen_50,NLCD_DevLow_50,NLCD_DevMed_50,NLCD_DevHigh_50,NLCD_Barren_50,NLCD_Deciduous_50,NLCD_Evergreen_50,NLCD_MixForest_50,NLCD_Shrub_50,NLCD_Herbaceous_50,NLCD_Pasture_50,NLCD_Crops_50,NLCD_WoodyWet_50,NLCD_EmergWet_50,Impervious_50,Distance_to_NPL,Distance_to_Rail,Elevation_50,Distance_to_TRI,Total_Road_50,Hwy_Road_50,Maj_Road_50,Res_Road_50,Pop_50,MinDist2Port,MinDist2MainPort,Dist2MainAirport,Dist2Airport
32707,-122.17214,37.75712,0,0,1,0,0,0,0,1,0.16425,0,0,10.61093,89.38907,0,0,0,0,0,0,0,0,0,0,0,64.7717,0.00028,0.00055,15.06855,0.0005,169.95773,0,0,56.97593,16.92103,0.22207,0.07126,0.19714,0.19714
32708,-122.17214,37.7591,0,0,1,0,0,0,0,1,0.23452,0,0,13.31169,86.68831,0,0,0,0,0,0,0,0,0,0,0,60.24351,0.00028,0.00051,15.77402,0.00048,143.06543,0,0,132.54451,21.28931,0.22333,0.07182,0.1912,0.1912
32709,-122.17214,37.73833,0,0,1,0,1,0,0,1,0.14243,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66.50645,0.00026,0.00254,10.59617,0.00044,204.54164,0,0,199.93291,48.68269,0.1915,0.06581,0.25612,0.25612
32711,-122.17213,37.77034,0,0,1,0,0,0,0,1,0.26371,0,0,0,95.81994,4.18006,0,0,0,0,0,0,0,0,0,0,65.63023,0.00029,0.00035,33.31321,0.00035,142.51906,0,0,35.97891,48.68269,0.22045,0.07489,0.16147,0.16147
32712,-122.17213,37.75579,0,0,1,0,0,0,0,1,0.22209,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,60.16613,0.00028,0.00058,14.32823,0.00052,165.2075,0,0,154.16924,44.08624,0.2209,0.07087,0.20116,0.20116
32713,-122.17213,37.7692,0,1,0,1,1,0,0,1,0.09652,0,0,0,44.62541,55.37459,0,0,0,0,0,0,0,0,0,0,78.55375,0.00029,0.00036,26.34381,0.00036,158.60087,0,0,98.97453,43.50726,0.22148,0.07459,0.16418,0.16418
32714,-122.17211,37.74023,0,0,1,0,0,0,0,1,0.16466,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,62.65484,0.00026,0.00185,10.721,0.00046,167.27246,0,0,157.26387,48.68269,0.19543,0.06636,0.25058,0.25058
32715,-122.17211,37.78034,1,0,0,1,1,0,0,1,0.27518,0,0,28.8961,57.79221,13.31169,0,0,0,0,0,0,0,0,0,0,58.30844,0.0003,0.00028,90.48945,0.00026,277.29637,0,311.24296,0,32.3996,0.2055,0.07736,0.14032,0.14032
32716,-122.1721,37.74204,0,0,1,0,0,0,0,1,0.14776,0,0,0.3268,99.6732,0,0,0,0,0,0,0,0,0,0,0,67.63725,0.00026,0.00147,11.42043,0.00049,193.32248,0,0,178.8834,48.68269,0.19911,0.06688,0.24508,0.24508
32717,-122.1721,37.76179,0,1,0,0,0,0,0,1,0.24489,0,0,8.41424,91.58576,0,0,0,0,0,0,0,0,0,0,0,59.28803,0.00028,0.00046,16.32479,0.00045,104.72809,0,0,113.59788,48.68269,0.22404,0.07256,0.1834,0.1834
32718,-122.1721,37.75065,0,0,1,0,0,0,0,1,0.16884,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66.22222,0.00027,0.00075,11.37419,0.00054,178.98371,0,0,169.79414,44.08624,0.2145,0.06938,0.21735,0.21735
32719,-122.17209,37.74112,0,0,1,0,1,0,0,1,0.14794,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,70.25566,0.00026,0.00164,11.14206,0.00048,148.52514,0,0,173.02878,32.3996,0.19722,0.06661,0.2478,0.2478
32720,-122.17209,37.76697,0,0,1,0,0,0,0,1,0.17339,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,67.41935,0.00029,0.00039,21.91205,0.00038,194.76379,207.11145,0,0,0,0.22287,0.07397,0.16959,0.16959
32721,-122.17208,37.7391,0,0,1,0,0,0,0,1,0.18187,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.83013,0.00026,0.00219,10.66148,0.00045,446.13382,444.09711,0,0,4.91771,0.19299,0.06602,0.25363,0.25363
32722,-122.17208,37.76912,0,1,0,1,1,0,0,1,0.08676,0,0,0,44.01294,55.98705,0,0,0,0,0,0,0,0,0,0,79.11327,0.00029,0.00036,26.16851,0.00036,162.96507,0,0,69.18366,48.68269,0.22133,0.07455,0.16428,0.16428
32723,-122.17208,37.75259,0,0,1,0,0,0,0,1,0.1666,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.96805,0.00027,0.00067,13.03703,0.00054,155.6923,0,0,152.29665,19.70213,0.21711,0.06993,0.21104,0.21104
32724,-122.17207,37.76214,0,0,1,0,0,0,0,1,0.23678,0,0,14.88673,85.11327,0,0,0,0,0,0,0,0,0,0,0,57.6246,0.00028,0.00045,16.40807,0.00044,421.55147,419.51794,0,0,4.91771,0.22398,0.07264,0.18238,0.18238
32725,-122.17207,37.74459,0,0,1,0,0,0,0,1,0.08668,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,71.65472,0.00026,0.00114,9.54956,0.00051,99.58474,0,0,83.67301,48.68269,0.20403,0.06761,0.23689,0.23689
32726,-122.17207,37.7803,1,0,0,1,1,0,0,1,0.26377,0,0,28.3871,59.03226,12.58065,0,0,0,0,0,0,0,0,0,0,58.99032,0.0003,0.00028,90.46236,0.00026,208.10472,184.80591,0,23.02617,25.53562,0.20545,0.07733,0.14035,0.14035
32727,-122.17207,37.76336,0,0,1,0,0,0,0,1,0.20287,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66.35873,0.00028,0.00043,16.74346,0.00043,165.705,0,0,180.0693,32.3996,0.22395,0.07298,0.17901,0.17901
32728,-122.17206,37.75927,0,0,1,0,0,0,0,1,0.23721,0,0,10.89744,89.10256,0,0,0,0,0,0,0,0,0,0,0,59.35897,0.00028,0.0005,15.91188,0.00048,161.97404,0,0,149.4953,48.68269,0.22309,0.07184,0.19051,0.19051
32729,-122.17206,37.7582,0,0,1,0,0,0,0,1,0.19071,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,65.34091,0.00028,0.00052,15.6538,0.00049,293.07463,211.49106,0,68.45057,25.53562,0.22249,0.07153,0.19364,0.19364
32730,-122.17206,37.74198,0,0,1,0,0,0,0,1,0.14995,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,67.45048,0.00026,0.00148,11.437,0.00048,131.10199,0,0,134.11446,34.97659,0.19885,0.06685,0.245,0.245
32731,-122.17205,37.76549,0,0,1,0,0,0,0,1,0.16357,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.22756,0.00029,0.00041,23.25147,0.0004,97.18823,0,0,111.43154,24.71162,0.22341,0.07356,0.17332,0.17332
32732,-122.17205,37.76144,0,1,0,0,0,0,0,1,0.1976,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.39869,0.00028,0.00046,16.40852,0.00045,131.41892,0,0,147.75499,34.97659,0.22376,0.07244,0.18424,0.18424
32733,-122.17204,37.74848,0,0,1,0,0,0,0,1,0.15297,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,64.41214,0.00027,0.00085,9.91123,0.00054,105.86474,0,0,101.94025,34.97659,0.21087,0.06873,0.22413,0.22413
32734,-122.17204,37.75036,0,0,1,0,0,0,0,1,0.14466,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,64.37742,0.00027,0.00076,11.20496,0.00054,268.74484,0,170.29223,83.60267,44.08624,0.21384,0.06928,0.21801,0.21801
32735,-122.17203,37.7551,0,0,1,0,0,0,0,1,0.20629,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66.60577,0.00027,0.0006,14.54162,0.00052,160.11761,0,0,160.67874,44.08624,0.21982,0.07064,0.20295,0.20295
32736,-122.17203,37.77431,0,0,1,0,0,0,0,1,0.33454,0,8.03859,56.59164,35.36977,0,0,0,0,0,0,0,0,0,0,0,36.78778,0.00029,0.00032,102.69022,0.00031,139.34649,0,0,139.25417,34.97659,0.21523,0.07586,0.15238,0.15238
32737,-122.17203,37.74365,0,1,0,1,0,0,0,1,0.11278,0,0,12.29773,87.70227,0,0,0,0,0,0,0,0,0,0,0,65.77346,0.00026,0.00124,10.42625,0.0005,243.63825,0,189.96914,56.07938,41.58351,0.20207,0.06733,0.2396,0.2396
32738,-122.17202,37.74628,0,1,0,1,0,1,0,0,0.05881,0,0,0,45.60261,54.39739,0,0,0,0,0,0,0,0,0,0,78.59609,0.00026,0.00099,9.34478,0.00053,243.27508,0,198.51001,46.73282,41.58351,0.20701,0.06809,0.2312,0.2312
32739,-122.17202,37.74557,0,0,1,0,0,1,0,0,0.04879,0,0,0,41.4791,58.5209,0,0,0,0,0,0,0,0,0,0,79.61736,0.00026,0.00105,9.28098,0.00052,161.10451,0,54.6033,122.74289,31.94243,0.20571,0.06788,0.23348,0.23348
32740,-122.17202,37.73676,0,1,0,0,0,0,0,1,0.10448,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,69.66881,0.00025,0.00356,11.01163,0.00046,130.71882,0,0,134.11448,34.97659,0.18788,0.06532,0.25943,0.25943
32741,-122.17202,37.74647,0,1,0,1,0,1,0,0,0.06713,0,0,0,62.33766,37.66234,0,0,0,0,0,0,0,0,0,0,76.53571,0.00026,0.00098,9.38121,0.00053,97.53088,0,0,90.91991,43.49546,0.20732,0.06814,0.23052,0.23052
32742,-122.17201,37.75428,0,0,1,0,0,0,0,1,0.14506,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,71.91346,0.00027,0.00062,14.5731,0.00053,92.44667,0,0,105.92881,32.3996,0.21887,0.0704,0.20547,0.20547
32743,-122.17201,37.76911,0,1,0,1,1,1,0,0,0.08585,0,0,0,43.7299,56.2701,0,0,0,0,0,0,0,0,0,0,79.09003,0.00029,0.00036,26.24977,0.00036,220.66625,0,235.88091,0,24.46368,0.22107,0.07451,0.16419,0.16419
32744,-122.17201,37.75614,0,0,1,0,0,0,0,1,0.23583,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,62.52229,0.00028,0.00057,14.48572,0.00051,183.96917,0,0,170.00195,34.97659,0.22072,0.07093,0.19971,0.19971
32745,-122.17201,37.76818,0,0,1,0,0,0,0,1,0.13305,0,0,0,86.26198,13.73802,0,0,0,0,0,0,0,0,0,0,70.72204,0.00029,0.00037,23.24702,0.00037,149.51823,0,120.69044,44.7911,24.71162,0.22176,0.07426,0.16644,0.16644
32746,-122.17201,37.76731,0,0,1,0,0,0,0,1,0.16263,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66.70288,0.00029,0.00038,22.17351,0.00038,98.94344,0,0,96.85352,44.08624,0.22233,0.07403,0.16859,0.16859
32747,-122.172,37.73759,0,0,1,0,1,0,0,1,0.12679,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,68.04502,0.00025,0.00289,10.6842,0.00045,197.58463,0,0,334.87291,32.3996,0.18958,0.06556,0.2572,0.2572
32748,-122.17199,37.78004,1,0,0,1,1,0,0,1,0.23689,0,0,29.67742,51.93548,18.3871,0,0,0,0,0,0,0,0,0,0,61.97419,0.0003,0.00028,89.24998,0.00026,101.79758,0,0,118.79597,27.63805,0.20567,0.07723,0.14076,0.14076
32749,-122.17199,37.75886,0,0,1,0,0,0,0,1,0.23975,0,0,25.48387,74.51613,0,0,0,0,0,0,0,0,0,0,0,58.4129,0.00028,0.00051,15.7948,0.00048,163.06112,0,0,49.20934,15.07298,0.22258,0.07169,0.19152,0.19152
32750,-122.17199,37.77427,0,0,1,0,0,0,0,1,0.33033,0,6.41026,53.84615,39.74359,0,0,0,0,0,0,0,0,0,0,0,38.5,0.00029,0.00032,102.59605,0.00031,110.72246,0,7.66959,91.9798,28.84617,0.21513,0.07584,0.1524,0.1524
32751,-122.17199,37.77043,0,0,1,0,0,0,0,1,0.27564,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,65.18831,0.00029,0.00035,34.03368,0.00034,181.76665,0,0,176.09134,41.99842,0.21976,0.07485,0.16101,0.16101
32752,-122.17199,37.77892,0,0,1,0,0,0,0,1,0.36993,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,41.90939,0.0003,0.00029,78.35886,0.00027,251.85375,0,166.56172,74.20405,44.08624,0.20768,0.07697,0.1429,0.1429
32754,-122.17199,37.77996,1,0,0,1,1,0,0,1,0.25785,0,0,37.09677,44.19355,18.70968,0,0,0,0,0,0,0,0,0,0,58.87097,0.0003,0.00028,88.56018,0.00026,178.44121,0,0,174.87843,48.68269,0.20579,0.07721,0.14091,0.14091
32755,-122.17198,37.77039,0,0,1,0,0,0,0,1,0.26958,0,0,0,99.67742,0.32258,0,0,0,0,0,0,0,0,0,0,65.27742,0.00029,0.00035,33.85682,0.00035,95.66562,0,0,101.27788,47.82675,0.21977,0.07484,0.1611,0.1611
32756,-122.17198,37.76643,0,0,1,0,0,0,0,1,0.19736,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,68.22756,0.00029,0.00039,21.73331,0.00039,175.63367,0,0,166.8674,48.68269,0.2227,0.07378,0.17077,0.17077
32759,-122.17197,37.76466,0,0,1,0,0,0,0,1,0.18982,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,65.69903,0.00028,0.00042,23.75653,0.00041,368.33945,281.63094,0,0,48.68269,0.22333,0.0733,0.17531,0.17531
32760,-122.17197,37.77777,0,0,1,0,1,0,0,1,0.37493,0,8.16993,50,41.83007,0,0,0,0,0,0,0,0,0,0,0,43.69281,0.0003,0.00029,80.28472,0.00028,94.55933,0,0,102.92179,3.41094,0.20962,0.07669,0.14514,0.14514
32761,-122.17196,37.73947,0,0,1,0,1,0,0,1,0.1575,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.74204,0.00026,0.00203,10.66866,0.00045,139.90905,0,0,125.36032,19.70213,0.19342,0.06609,0.25181,0.25181
32762,-122.17196,37.76293,0,0,1,0,0,0,0,1,0.20319,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,64.6,0.00028,0.00044,16.77351,0.00043,204.36341,0,0,195.28403,44.08624,0.22351,0.07282,0.17993,0.17993
32763,-122.17196,37.75556,0,0,1,0,0,0,0,1,0.21918,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,59.73871,0.00028,0.00058,14.47045,0.00051,189.46367,0,0,336.81498,32.3996,0.21996,0.07074,0.20131,0.20131
32764,-122.17195,37.7638,0,0,1,0,0,0,0,1,0.21916,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66.35691,0.00028,0.00043,18.44812,0.00042,378.42238,290.15277,0,0,3.41094,0.22338,0.07305,0.17754,0.17754
32765,-122.17194,37.7418,0,0,1,0,0,0,0,1,0.1516,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66.89251,0.00026,0.00149,11.49068,0.00048,185.94112,0,0,185.40309,48.68269,0.19811,0.06676,0.2448,0.2448
32766,-122.17194,37.77548,0,0,1,0,0,0,0,1,0.39966,0,24.11576,75.88424,0,0,0,0,0,0,0,0,0,0,0,0,33.90032,0.00029,0.00031,106.08022,0.0003,101.96729,0,0,121.16027,44.08624,0.21315,0.07611,0.14976,0.14976
32767,-122.17193,37.77658,0,0,1,0,0,0,0,1,0.37473,0,35.69132,64.30868,0,0,0,0,0,0,0,0,0,0,0,0,26.49196,0.0003,0.0003,82.89126,0.00029,143.65428,0,0,44.98836,43.141,0.21144,0.07638,0.14749,0.14749
32768,-122.17191,37.74958,0,0,1,0,0,0,0,1,0.11768,0,0,0,98.05825,1.94175,0,0,0,0,0,0,0,0,0,0,67.64078,0.00027,0.00079,10.8552,0.00054,106.8998,0,0,0,34.97659,0.21217,0.06901,0.22003,0.22003
32769,-122.17191,37.73887,0,0,1,0,0,0,0,1,0.18813,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,64.07643,0.00026,0.00222,10.84548,0.00044,285.10919,0,173.87401,100.022,44.08624,0.19202,0.0659,0.25314,0.25314
32770,-122.17191,37.77921,0,0,1,0,1,0,0,1,0.42552,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,37.36741,0.0003,0.00028,80.07754,0.00027,99.25742,0,0,92.17015,44.08624,0.20689,0.077,0.14226,0.14226
32771,-122.17191,37.75235,0,0,1,0,0,0,0,1,0.20364,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,62.17628,0.00027,0.00068,13.03649,0.00053,155.88914,0,0,145.03861,48.68269,0.21613,0.06981,0.21113,0.21113
32772,-122.17191,37.75174,0,0,1,0,0,0,0,1,0.20157,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,67.00647,0.00027,0.0007,12.55837,0.00054,99.62193,0,0,85.86916,34.97659,0.2153,0.06963,0.21309,0.21309
32773,-122.1719,37.77165,0,0,1,0,0,0,0,1,0.40187,0,11.85897,37.82051,50.32051,0,0,0,0,0,0,0,0,0,0,0,42.34936,0.00029,0.00034,48.17845,0.00033,101.24811,0,0,86.13168,48.68269,0.21808,0.07512,0.15807,0.15807
32774,-122.17189,37.74751,0,0,1,0,0,0,0,1,0.0919,0,0,0,59.41558,40.58442,0,0,0,0,0,0,0,0,0,0,75.20455,0.00027,0.0009,9.45479,0.00053,196.3251,0,0,190.35761,42.69113,0.2087,0.0684,0.22661,0.22661
32775,-122.17187,37.76159,0,0,1,0,0,0,0,1,0.24986,0,0,6.10932,93.89068,0,0,0,0,0,0,0,0,0,0,0,61.16077,0.00028,0.00046,16.51757,0.00045,406.91532,336.16136,0,80.72508,4.91771,0.22302,0.07241,0.1834,0.1834
32778,-122.17187,37.76676,0,0,1,0,0,0,0,1,0.19344,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,68.61165,0.00029,0.00039,21.96108,0.00038,129.95247,0,0,134.11452,34.97659,0.22206,0.07382,0.1697,0.1697
32779,-122.17187,37.7692,0,1,0,0,1,1,0,0,0.09818,0,0,0,53.18471,46.81529,0,0,0,0,0,0,0,0,0,0,76.94268,0.00029,0.00036,26.96211,0.00036,99.58484,0,0,84.03615,48.68269,0.22039,0.07447,0.16373,0.16373
32780,-122.17187,37.75354,0,0,1,0,0,0,0,1,0.18624,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,68.28105,0.00027,0.00064,13.97268,0.00053,147.66894,0,0,157.10543,44.08624,0.21742,0.07013,0.20724,0.20724
32781,-122.17186,37.74825,0,0,1,0,0,0,0,1,0.13994,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,67.02581,0.00027,0.00086,9.75908,0.00053,204.35006,0,0,195.03782,44.08624,0.20985,0.0686,0.22408,0.22408
32782,-122.17186,37.75013,0,0,1,0,0,0,0,1,0.15521,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.52903,0.00027,0.00076,11.17362,0.00054,459.79889,420.25442,0,44.95732,4.91771,0.21283,0.06915,0.21804,0.21804
32784,-122.17185,37.75861,0,0,1,0,0,0,0,1,0.22742,0,0,18.68852,81.31148,0,0,0,0,0,0,0,0,0,0,0,61.23279,0.00028,0.00051,15.82047,0.00048,125.50235,0,0,23.86648,48.68269,0.22183,0.07157,0.19184,0.19184
32785,-122.17185,37.76315,0,0,1,0,0,0,0,1,0.21853,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.73548,0.00028,0.00043,16.87659,0.00043,153.89588,0,160.06141,0,32.3996,0.22303,0.07283,0.17909,0.17909
32786,-122.17185,37.74605,0,1,0,1,0,1,0,0,0.03257,0,0,0,23.96166,76.03834,0,0,0,0,0,0,0,0,0,0,82.52716,0.00026,0.001,9.37772,0.00052,255.33727,0,186.89777,87.5668,39.17324,0.20599,0.06796,0.23108,0.23108
32787,-122.17185,37.76037,0,0,1,0,0,0,0,1,0.23346,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,56.59295,0.00028,0.00048,16.35034,0.00046,101.47239,0,0,131.49316,32.3996,0.22262,0.07206,0.18678,0.18678
32788,-122.17185,37.75269,0,0,1,0,0,0,0,1,0.16267,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,64.02251,0.00027,0.00066,13.14371,0.00053,197.4772,0,0,191.70811,42.69113,0.21632,0.06988,0.20986,0.20986
32789,-122.17185,37.75725,0,0,1,0,0,0,0,1,0.17478,0,0,17.85714,82.14286,0,0,0,0,0,0,0,0,0,0,0,60.72078,0.00028,0.00054,15.23421,0.0005,275.52127,201.14766,0,67.47576,25.53562,0.22091,0.07118,0.19583,0.19583
32790,-122.17184,37.74624,0,1,0,1,0,1,0,0,0.04579,0,0,0,43.3657,56.6343,0,0,0,0,0,0,0,0,0,0,80.30421,0.00026,0.00099,9.43559,0.00052,219.22331,0,188.70207,28.0397,39.17324,0.20631,0.06802,0.23043,0.23043
32791,-122.17184,37.73846,0,0,1,0,1,0,0,1,0.1444,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,70.01929,0.00025,0.00236,10.79694,0.00044,201.42991,198.67635,0,7.21091,23.01627,0.19098,0.06576,0.25378,0.25378
32792,-122.17184,37.78018,1,0,0,1,1,0,0,1,0.28238,0,5.12821,20.83333,53.20513,20.83333,0,0,0,0,0,0,0,0,0,0,60.91026,0.0003,0.00028,90.6938,0.00026,98.28689,0,0,115.82888,32.3996,0.20487,0.07719,0.14032,0.14032
32793,-122.17182,37.74037,0,0,1,0,0,0,0,1,0.1677,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.15705,0.00026,0.00176,11.00874,0.00046,97.20591,0,0,115.30492,32.3996,0.19486,0.06631,0.24834,0.24834
32794,-122.17182,37.76124,0,1,0,0,0,0,0,1,0.20378,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.32372,0.00028,0.00046,16.49898,0.00045,202.993,0,0,188.81958,48.68269,0.22272,0.07229,0.18423,0.18423
32795,-122.1718,37.75078,0,1,0,0,0,0,0,1,0.19218,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,64.63871,0.00027,0.00073,11.53798,0.00054,103.48607,0,0,94.31389,48.68269,0.21356,0.06932,0.21571,0.21571
32796,-122.1718,37.74126,0,0,1,0,1,0,0,1,0.15518,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,68.8141,0.00026,0.00157,11.34486,0.00047,155.19098,0,0,149.74701,34.97659,0.19662,0.06656,0.24561,0.24561
32797,-122.1718,37.77759,0,0,1,0,1,0,0,1,0.37989,0,7.66773,53.35463,38.97764,0,0,0,0,0,0,0,0,0,0,0,45.05112,0.0003,0.00029,79.53562,0.00028,166.11307,0,0,185.98006,32.3996,0.2093,0.07656,0.14529,0.14529
32798,-122.17179,37.78016,1,0,0,1,1,0,0,1,0.28521,0,7.32484,19.10828,51.59236,21.97452,0,0,0,0,0,0,0,0,0,0,60.30892,0.0003,0.00028,90.74153,0.00026,131.59685,0,0,136.23118,48.68269,0.20475,0.07716,0.14031,0.14031
32799,-122.17179,37.75532,0,0,1,0,0,0,0,1,0.20096,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,64.65798,0.00027,0.00059,14.61531,0.00051,99.10782,0,0,96.76032,19.70213,0.21902,0.07061,0.20146,0.20146
32800,-122.17179,37.77412,0,0,1,0,0,0,0,1,0.3108,0,3.53698,43.40836,53.05466,0,0,0,0,0,0,0,0,0,0,0,43.54662,0.00029,0.00032,102.10218,0.00031,284.57251,0,161.58344,116.44134,44.08624,0.21453,0.0757,0.15243,0.15243
32801,-122.17178,37.77914,0,0,1,0,1,0,0,1,0.40003,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,39.52532,0.0003,0.00028,79.82667,0.00027,178.17161,0,0,168.23203,48.68269,0.20658,0.07692,0.14225,0.14225
32802,-122.17178,37.76565,0,0,1,0,0,0,0,1,0.16476,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,63.31731,0.00029,0.0004,22.25473,0.0004,104.04805,0,0,122.24304,32.3996,0.22218,0.07349,0.17233,0.17233
32803,-122.17178,37.74473,0,0,1,0,0,0,0,1,0.1001,0,0,0,94.85531,5.14469,0,0,0,0,0,0,0,0,0,0,71.23794,0.00026,0.00111,9.59241,0.00051,439.97776,441.95696,0,0,7.22327,0.20331,0.06756,0.23489,0.23489
32804,-122.17177,37.74156,0,0,1,0,0,0,0,1,0.15678,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,66.49675,0.00026,0.00151,11.48812,0.00047,447.29151,447.44228,0,0,7.22327,0.19714,0.06664,0.24453,0.24453
32805,-122.17177,37.75941,0,1,0,0,0,0,0,1,0.24193,0,0,14.46945,85.53055,0,0,0,0,0,0,0,0,0,0,0,57.64952,0.00028,0.00049,16.20941,0.00047,194.76503,207.92942,0,0,0,0.22189,0.07176,0.1893,0.1893
32806,-122.17177,37.75834,0,0,1,0,0,0,0,1,0.20381,0,0,5.80645,94.19355,0,0,0,0,0,0,0,0,0,0,0,65.92258,0.00028,0.00052,15.82137,0.00048,105.28712,0,0,120.88199,24.71162,0.22132,0.07146,0.19238,0.19238
32807,-122.17176,37.74211,0,0,1,0,0,0,0,1,0.17548,0,0,3.92157,96.07843,0,0,0,0,0,0,0,0,0,0,0,60.87582,0.00026,0.00142,11.51197,0.00048,191.79379,0,0,200.88684,34.97659,0.1982,0.06679,0.24285,0.24285
32809,-122.17175,37.76894,0,1,0,0,0,1,0,0,0.05886,0,0,0,44.58599,55.41401,0,0,0,0,0,0,0,0,0,0,79.27707,0.00029,0.00036,26.21438,0.00036,161.18757,0,0,185.90568,32.3996,0.2201,0.07435,0.16413,0.16413
32811,-122.17175,37.77446,0,0,1,0,0,0,0,1,0.3102,0,0,64.21725,35.78275,0,0,0,0,0,0,0,0,0,0,0,39.2524,0.00029,0.00032,105.4317,0.00031,186.16246,0,0,197.53933,34.97659,0.21392,0.07577,0.15165,0.15165
32812,-122.17174,37.76835,0,0,1,0,0,0,0,1,0.1156,0,0,0,61.1465,38.8535,0,0,0,0,0,0,0,0,0,0,74.95541,0.00029,0.00037,24.22252,0.00036,155.95941,0,97.58895,46.0345,21.28931,0.22052,0.07419,0.16553,0.16553
32813,-122.17174,37.76147,0,0,1,0,0,0,0,1,0.24445,0,0,1.92926,98.07074,0,0,0,0,0,0,0,0,0,0,0,63.60129,0.00028,0.00046,16.61117,0.00045,150.04554,0,0,134.16899,19.70213,0.22244,0.07233,0.1834,0.1834
32814,-122.17174,37.76216,0,0,1,0,0,0,0,1,0.25705,0,0,30.35144,69.64856,0,0,0,0,0,0,0,0,0,0,0,55.42173,0.00028,0.00045,16.50525,0.00044,197.59557,0,0,184.97068,48.68269,0.22253,0.07252,0.1815,0.1815
32815,-122.17174,37.76748,0,0,1,0,0,0,0,1,0.17011,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,65.73052,0.00029,0.00038,22.62684,0.00037,105.674,0,0,80.32821,32.3996,0.22109,0.07396,0.16766,0.16766
32816,-122.17174,37.75524,0,0,1,0,0,0,0,1,0.19625,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,65.70645,0.00027,0.00059,14.66954,0.00051,156.37584,0,80.13412,61.34961,19.70213,0.21874,0.07057,0.20154,0.20154
32817,-122.17174,37.73863,0,0,1,0,1,0,0,1,0.16276,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,68.64516,0.00025,0.00226,10.92734,0.00044,167.61579,0,0,190.29352,22.8765,0.19105,0.06578,0.25264,0.25264
